Number of detected cells: 72018
cell postions (xy):

212	2441
212	2478
212	2600
213	1455
213	1461
213	2082
213	2125
213	2379
213	2384
213	2446
213	2453
214	2223
214	2236
214	2392
215	1442
215	1511
215	1568
215	1998
215	2040
215	2073
215	2158
215	2333
215	2340
215	2413
215	2430
216	1321
216	1330
216	1362
216	1435
216	1494
216	1573
216	2248
216	2262
216	2467
216	2499
217	1317
217	1338
217	1353
217	1400
217	1420
217	2183
217	2270
217	2292
217	2422
217	2519
218	1345
218	1407
218	2056
218	2172
218	2197
218	2284
218	2493
218	2526
218	2537
219	1293
219	1309
219	1470
219	2029
219	2099
219	2119
219	2150
219	2481
220	1377
220	2035
220	2044
220	2086
220	2256
220	2299
220	2562
220	2633
221	1543
221	1565
221	2015
221	2023
221	2214
221	2236
221	2305
221	2382
221	2442
221	2450
221	2458
221	2473
222	1275
222	1397
222	1454
222	1554
222	2066
222	2076
222	2513
223	1335
223	1383
223	1390
223	1494
223	1600
223	1942
223	2189
223	2221
223	2488
223	2647
224	1253
224	1262
224	1576
224	1607
224	1948
224	2058
224	2281
224	2620
225	1224
225	1245
225	1772
225	2035
225	2181
225	2288
225	2294
225	2349
225	2393
225	2466
225	2530
225	2568
225	2572
225	2591
226	1232
226	1283
226	1418
226	1933
226	2025
226	2044
226	2104
226	2159
226	2210
226	2338
226	2434
226	2504
226	2545
226	2560
226	2632
227	1218
227	1238
227	1614
227	2040
227	2081
227	2133
227	2273
227	2300
227	2383
227	2414
227	2496
227	2581
228	1568
228	1620
228	1638
228	1951
228	2018
228	2169
228	2203
228	2227
228	2522
229	1343
229	1425
229	1627
229	1783
229	1913
229	2260
229	2294
229	2429
229	2448
229	2479
229	2487
230	1206
230	1292
230	1411
230	1499
230	1595
230	2072
230	2091
230	2118
230	2376
230	2440
231	1335
231	1402
231	1576
231	2033
231	2126
231	2369
231	2467
231	2557
232	1198
232	1321
232	1462
232	1522
232	2046
232	2111
232	2186
232	2278
232	2307
232	2357
232	2397
232	2514
232	2527
232	2533
232	2546
233	1252
233	1382
233	1477
233	1650
233	1777
233	2138
233	2285
233	2343
233	2391
233	2419
233	2461
233	2507
233	2540
233	2598
234	1215
234	1240
234	1246
234	1277
234	1302
234	1444
234	1658
234	1699
234	1979
234	2056
234	2080
234	2149
234	2168
234	2253
234	2265
235	1190
235	1362
235	1369
235	1965
235	2161
235	2375
235	2413
235	2571
236	1325
236	1494
236	1555
236	1578
236	1643
236	2203
236	2222
236	2579
236	2585
236	2590
236	2652
237	1181
237	1265
237	1291
237	1514
237	1547
237	1944
237	2143
237	2245
237	2297
237	2333
237	2350
237	2363
237	2438
237	2661
238	1314
238	1399
238	1591
238	1650
238	1667
238	1685
238	1693
238	2035
238	2051
238	2307
238	2328
238	2427
238	2463
238	2518
238	2562
238	2697
239	1380
239	1411
239	1522
239	1763
239	2027
239	2070
239	2155
239	2175
239	2291
239	2322
239	2390
239	2473
239	2545
240	1165
240	1430
240	1437
240	1447
240	1675
240	1699
240	1705
240	1718
240	1986
240	2022
240	2042
240	2104
240	2221
240	2286
240	2341
240	2369
240	2382
240	2416
240	2448
240	2510
240	2551
240	2605
240	2611
241	1309
241	1363
241	1602
241	1660
241	1723
241	1924
241	2110
242	1159
242	1190
242	1217
242	1466
242	1570
242	1621
242	1631
242	2667
243	1152
243	1172
243	1204
243	1263
243	1533
243	1774
243	1917
243	2096
243	2131
243	2235
243	2277
243	2439
243	2568
243	2591
243	2599
244	1237
244	1378
244	1423
244	1615
244	1688
244	2007
244	2082
244	2165
244	2205
244	2328
244	2357
244	2377
244	2461
244	2525
244	2661
245	1143
245	1268
245	1452
245	1516
245	2061
245	2184
245	2285
245	2514
245	2680
245	2694
246	1135
246	1246
246	1298
246	1415
246	1726
246	1741
246	1937
246	1975
246	2049
246	2073
246	2089
246	2173
246	2259
246	2268
246	2420
246	2563
246	2586
247	1259
247	1712
247	1718
247	1947
247	2037
247	2121
247	2149
247	2226
247	2298
247	2321
247	2371
247	2384
247	2491
247	2497
247	2531
247	2617
247	2624
248	1166
248	1566
248	1961
248	2029
248	2113
248	2141
248	2294
248	2333
248	2404
248	2448
248	2478
248	2577
248	2609
249	1122
249	1338
249	1363
249	1460
249	1477
249	1671
249	1701
249	1767
249	1968
249	1996
249	2155
249	2352
249	2643
250	1209
250	1354
250	1371
250	1549
250	1677
250	2004
250	2328
250	2430
250	2441
250	2473
250	2539
250	2599
250	2677
250	2689
251	1158
251	1348
251	1422
251	1662
251	1755
251	1918
251	2013
251	2062
251	2088
251	2182
251	2274
251	2361
251	2486
251	2513
251	2557
251	2564
251	2631
251	2671
252	1331
252	1628
252	1761
252	2043
252	2195
252	2412
252	2570
252	2657
252	2698
253	1110
253	1132
253	1169
253	1448
253	1651
253	1733
253	2054
253	2119
253	2146
253	2173
253	2282
253	2372
253	2379
253	2392
253	2465
253	2648
253	2666
253	2729
254	1185
254	1381
254	1692
254	1742
254	2028
254	2300
254	2344
254	2519
255	1236
255	1306
255	1685
255	2227
255	2289
255	2406
255	2584
256	1100
256	1455
256	1903
256	1965
256	1994
256	2099
256	2105
256	2163
256	2237
256	2309
256	2322
256	2386
256	2399
256	2435
256	2502
257	1209
257	1293
257	1505
257	1914
257	2012
257	2019
257	2213
257	2255
257	2273
257	2352
257	2367
257	2612
257	2654
257	2707
257	2724
258	1275
258	1699
258	1723
258	2139
258	2146
258	2459
258	2473
258	2629
258	2676
259	1088
259	1117
259	1201
259	1387
259	1393
259	1521
259	1715
259	2069
259	2132
259	2334
259	2448
259	2572
259	2683
260	1476
260	1620
260	2360
260	2380
260	2561
261	1081
261	1168
261	1191
261	1241
261	1593
261	1744
261	2158
261	2206
261	2301
261	2308
261	2342
261	2374
261	2427
261	2669
261	2693
261	2700
262	1366
262	1631
262	1670
262	2033
262	2040
262	2057
262	2114
262	2123
262	2248
262	2287
262	2315
262	2411
262	2482
262	2593
262	2619
262	2717
263	1143
263	1283
263	1308
263	1517
263	1547
263	2194
263	2273
263	2368
263	2505
263	2521
263	2579
263	2656
263	2729
264	1074
264	1097
264	1119
264	1511
264	1529
264	1965
264	2107
264	2166
264	2236
264	2419
264	2436
265	1185
265	1218
265	1297
265	1426
265	1496
265	1558
265	1687
265	2014
265	2077
265	2141
265	2175
265	2488
265	2496
265	2535
265	2675
266	1235
266	1323
266	1925
266	2006
266	2024
266	2133
266	2188
266	2229
266	2334
266	2360
266	2383
266	2586
266	2601
266	2682
267	1105
267	1485
267	1732
267	2346
267	2389
267	2470
267	2573
267	2695
268	1210
268	1373
268	1537
268	2083
268	2202
268	2221
268	2250
268	2311
268	2370
268	2622
268	2690
268	2717
269	1067
269	1137
269	1269
269	1340
269	1381
269	1542
269	1646
269	1679
269	2047
269	2061
269	2120
269	2155
269	2214
269	2265
269	2294
269	2416
269	2594
269	2611
269	2646
269	2711
270	1116
270	1149
270	1262
270	1491
270	2128
270	2276
270	2339
270	2350
270	2398
270	2410
270	2547
271	1059
271	1128
271	1294
271	1395
271	1711
271	1739
271	1923
271	2258
271	2284
271	2321
271	2616
272	1234
272	1307
272	1330
272	1501
272	1686
272	1935
272	2014
272	2022
272	2039
272	2134
272	2177
272	2378
272	2383
272	2425
272	2578
272	2602
273	1167
273	1344
273	1409
273	1416
273	1430
273	1530
273	1573
273	2168
273	2485
273	2497
273	2536
273	2626
273	2685
273	2744
274	1122
274	1611
274	1959
274	1997
274	2247
274	2451
274	2474
274	2506
274	2700
274	2710
275	1050
275	1072
275	1367
275	1383
275	1589
275	1660
275	1676
275	1747
275	2207
275	2275
275	2404
275	2548
275	2716
276	1454
276	1474
276	1520
276	1649
276	2064
276	2085
276	2229
276	2236
276	2352
276	2361
276	2392
276	2525
276	2564
276	2589
276	2610
276	2678
277	1152
277	1287
277	1462
277	1529
277	1618
277	2005
277	2035
277	2070
277	2126
277	2144
277	2162
277	2193
277	2319
277	2332
277	2439
277	2571
277	2690
277	2723
277	2735
278	1059
278	1166
278	1318
278	1374
278	1399
278	1444
278	1483
278	1597
278	1972
278	2025
278	2370
278	2595
279	1038
279	1098
279	1145
279	1187
279	1232
279	1331
279	1744
279	2046
279	2212
279	2218
279	2247
279	2398
279	2419
279	2465
279	2626
280	1208
280	1405
280	1421
280	1541
280	1557
280	1566
280	1950
280	2099
280	2114
280	2175
280	2480
280	2489
281	1414
281	1497
281	2013
281	2121
281	2184
281	2251
281	2302
281	2380
281	2408
281	2472
281	2520
281	2531
281	2615
281	2712
281	2768
282	1115
282	1159
282	1321
282	1365
282	1516
282	2281
282	2293
282	2457
282	2699
282	2706
283	1471
283	1527
283	1676
283	1698
283	2089
283	2205
283	2263
283	2286
283	2320
283	2332
283	2384
283	2389
284	1358
284	1504
284	1510
284	2053
284	2072
284	2157
284	2238
284	2274
284	2360
284	2506
284	2556
284	2725
284	2733
285	1050
285	1313
285	1429
285	1543
285	1584
285	1739
285	1756
285	2081
285	2143
285	2256
285	2326
285	2397
285	2450
285	2570
285	2598
285	2640
286	1168
286	1301
286	1307
286	1338
286	1597
286	1955
286	2036
286	2167
286	2180
286	2198
286	2224
286	2368
286	2434
286	2489
286	2623
286	2645
286	2746
287	1019
287	1056
287	1130
287	1349
287	1372
287	1404
287	1458
287	1686
287	2059
287	2135
287	2248
287	2377
287	2424
287	2440
287	2467
287	2528
287	2539
287	2581
287	2592
287	2726
287	2740
288	1088
288	1365
288	1439
288	1491
288	1520
288	2046
288	2150
288	2281
288	2315
288	2606
288	2634
288	2685
288	2771
289	953
289	1013
289	1226
289	1274
289	1321
289	1390
289	1613
289	1771
289	2268
289	2403
289	2410
289	2459
289	2483
290	1044
290	1153
290	1248
290	1398
290	1560
290	1575
290	1667
290	1716
290	1917
290	1989
290	2144
290	2216
290	2286
290	2296
290	2300
290	2504
290	2600
291	1259
291	1550
291	1568
291	1629
291	1651
291	1938
291	2208
291	2385
291	2519
291	2653
291	2746
292	1077
292	1182
292	1197
292	1220
292	1343
292	1415
292	1482
292	1502
292	1533
292	1582
292	1743
292	2162
292	2561
292	2715
292	2726
293	1006
293	1104
293	1267
293	1308
293	1320
293	1408
293	1425
293	1442
293	1595
293	1620
293	1705
293	2026
293	2040
293	2057
293	2095
293	2120
293	2181
293	2361
293	2393
293	2424
293	2439
293	2638
293	2676
293	2736
294	1126
294	1214
294	1300
294	1383
294	1526
294	2237
294	2257
294	2410
294	2444
294	2605
294	2628
294	2645
294	2784
295	1163
295	1238
295	1315
295	1337
295	1431
295	1508
295	1601
295	1644
295	2004
295	2176
295	2308
295	2379
295	2404
295	2453
295	2527
295	2574
295	2586
295	2732
295	2770
296	1286
296	1474
296	1488
296	1775
296	1928
296	1944
296	1961
296	2073
296	2167
296	2296
296	2302
296	2373
297	1043
297	1154
297	1465
297	1629
297	1906
297	1987
297	2146
297	2190
297	2311
297	2318
297	2330
297	2429
297	2503
297	2544
297	2764
298	994
298	1025
298	1264
298	1274
298	1354
298	1364
298	1392
298	1403
298	1449
298	1556
298	1561
298	1586
298	1607
298	1732
298	1922
298	2213
298	2415
298	2459
298	2515
298	2618
298	2700
298	2717
298	2727
299	1170
299	1660
299	1780
299	2014
299	2242
299	2357
299	2474
299	2660
299	2695
300	1107
300	1196
300	1345
300	1456
300	1482
300	1997
300	2177
300	2467
300	2492
300	2640
300	2654
301	1131
301	1177
301	1252
301	1313
301	1319
301	1327
301	1339
301	1441
301	1462
301	2159
301	2199
301	2401
301	2427
301	2524
301	2536
301	2667
301	2780
302	984
302	1305
302	1411
302	1494
302	1510
302	1955
302	1989
302	2049
302	2087
302	2095
302	2139
302	2252
302	2284
302	2315
302	2372
302	2381
302	2436
302	2648
302	2673
302	2754
302	2786
303	1280
303	1289
303	1296
303	1535
303	1571
303	1612
303	1786
303	1930
303	2110
303	2291
303	2308
303	2323
303	2507
303	2712
304	1149
304	1157
304	1190
304	1217
304	1403
304	1489
304	1577
304	1627
304	2185
304	2193
304	2393
305	1031
305	1206
305	1333
305	1352
305	1393
305	1430
305	1518
305	1527
305	1698
305	2008
305	2017
305	2056
305	2067
305	2330
305	2337
305	2364
305	2418
305	2458
305	2474
305	2518
305	2551
305	2619
305	2636
305	2659
305	2745
306	1037
306	1162
306	1226
306	1246
306	1316
306	1338
306	1372
306	1619
306	1997
306	2170
306	2230
306	2239
306	2490
306	2594
306	2684
306	2699
307	957
307	1048
307	1127
307	1232
307	1239
307	1252
307	1424
307	1498
307	1906
307	2075
307	2083
307	2262
307	2314
307	2387
307	2401
307	2440
307	2667
307	2759
308	971
308	1412
308	1467
308	1639
308	2128
308	2136
308	2186
308	2197
308	2210
308	2217
308	2256
308	2298
308	2429
308	2481
308	2534
308	2625
309	1345
309	1383
309	1599
309	1605
309	1612
309	1631
309	1951
309	2076
309	2374
309	2511
309	2527
309	2542
309	2731
309	2764
309	2772
310	982
310	1082
310	1325
310	1399
310	1438
310	1478
310	1556
310	1571
310	1703
310	1728
310	2048
310	2165
310	2268
310	2306
310	2323
311	1101
311	1147
311	1170
311	1265
311	1290
311	1486
311	1718
311	1910
311	2120
311	2330
311	2420
311	2436
311	2448
311	2455
311	2657
311	2691
311	2736
311	2749
311	2882
312	963
312	1007
312	1062
312	1178
312	1195
312	1458
312	1754
312	2025
312	2146
312	2339
312	2490
312	2568
313	954
313	1215
313	1272
313	1312
313	1450
313	1534
313	1622
313	1655
313	1935
313	2001
313	2012
313	2061
313	2071
313	2242
313	2408
313	2642
314	1019
314	1156
314	1228
314	1376
314	1420
314	1520
314	1550
314	1684
314	1788
314	1963
314	2206
314	2280
314	2314
314	2326
314	2363
314	2431
314	2711
314	2756
315	1250
315	1283
315	1304
315	1340
315	1492
315	1500
315	1508
315	1567
315	1643
315	2129
315	2135
315	2300
315	2374
315	2382
315	2544
315	2763
316	1205
316	1258
316	1543
316	1572
316	1581
316	1956
316	2057
316	2113
316	2189
316	2214
316	2235
316	2286
316	2293
316	2385
316	2395
316	2402
316	2519
316	2535
316	2728
316	2789
317	965
317	994
317	1400
317	1410
317	1636
317	1913
317	1922
317	1944
317	2172
317	2222
317	2420
317	2689
317	2735
317	2842
318	941
318	1116
318	1292
318	1382
318	1433
318	1456
318	1467
318	1477
318	1607
318	1797
318	2180
318	2499
318	2665
318	2778
319	1239
319	1425
319	1514
319	1590
319	1717
319	2102
319	2196
319	2252
319	2321
319	2348
319	2452
319	2472
319	2836
320	936
320	1026
320	1270
320	1352
320	1372
320	1482
320	1520
320	1615
320	1671
320	1712
320	1761
320	1771
320	2314
320	2332
320	2354
320	2488
320	2509
320	2749
320	2823
321	1001
321	1031
321	1134
321	1153
321	1184
321	1230
321	1299
321	1329
321	1366
321	1488
321	1565
321	1729
321	1927
321	2387
321	2432
321	2439
321	2460
321	2564
321	2599
321	2609
321	2769
322	1104
322	1159
322	1449
322	1663
322	1786
322	1792
322	1986
322	2011
322	2081
322	2300
322	2375
322	2405
322	2420
322	2708
322	2759
322	2814
322	2859
323	960
323	1037
323	1218
323	1287
323	1292
323	1315
323	1345
323	1359
323	1417
323	1437
323	1640
323	1653
323	2017
323	2109
323	2154
323	2275
323	2470
323	2530
323	2676
323	2842
324	994
324	1145
324	1207
324	1247
324	1338
324	1497
324	1504
324	1530
324	1539
324	1553
324	1596
324	1628
324	1691
324	1801
324	1939
324	2003
324	2057
324	2135
324	2214
324	2248
324	2323
324	2337
324	2365
324	2482
324	2517
324	2592
324	2719
324	2741
324	2791
325	1242
325	1352
325	1389
325	1395
325	1767
325	2116
325	2172
325	2315
325	2447
325	2453
325	2505
325	2537
325	2615
325	2669
325	2766
325	2799
326	941
326	948
326	968
326	1136
326	1262
326	1616
326	1646
326	1681
326	1991
326	2095
326	2226
326	2412
326	2827
326	2852
327	900
327	933
327	956
327	1128
327	1182
327	1198
327	1253
327	1323
327	1517
327	1580
327	1606
327	1673
327	1731
327	1973
327	2066
327	2083
327	2439
327	2649
327	2777
327	2822
328	1110
328	1117
328	1163
328	1176
328	1308
328	1464
328	1563
328	1739
328	2288
328	2305
328	2426
328	2462
328	2494
328	2554
328	2734
329	923
329	975
329	1068
329	1222
329	1411
329	1489
329	1635
329	1664
329	1711
329	2013
329	2025
329	2148
329	2235
329	2379
329	2387
329	2468
329	2474
329	2546
329	2643
329	2714
329	2886
330	1150
330	1169
330	1273
330	1377
330	1600
330	1622
330	1701
330	2157
330	2202
330	2260
330	2269
330	2343
330	2401
330	2538
330	2655
330	2793
331	1096
331	1774
331	2195
331	2336
331	2559
331	2742
331	2747
331	2769
331	2813
331	2881
332	915
332	1231
332	1398
332	1427
332	1435
332	1580
332	1987
332	2071
332	2209
332	2225
332	2441
332	2488
332	2501
332	2664
332	2754
333	945
333	1034
333	1136
333	1352
333	1362
333	1445
333	1523
333	1586
333	1719
333	2317
333	2427
333	2433
333	2451
333	2802
333	2827
333	2848
334	910
334	1103
334	1129
334	1190
334	1203
334	1297
334	1370
334	1504
334	1516
334	1553
334	1616
334	1642
334	1678
334	2000
334	2087
334	2188
334	2479
334	2527
334	2557
334	2595
334	2623
334	2632
334	2760
335	1070
335	1121
335	1305
335	1452
335	1486
335	1491
335	1546
335	1564
335	1653
335	1668
335	2007
335	2416
335	2494
335	2543
335	2573
335	2730
335	2808
336	973
336	980
336	1058
336	1064
336	1215
336	1245
336	1254
336	1262
336	1378
336	1472
336	1530
336	1624
336	1659
336	1981
336	2104
336	2111
336	2234
336	2248
336	2264
336	2328
336	2422
336	2462
336	2520
336	2563
336	2671
336	2723
336	2782
336	2832
337	959
337	1194
337	1268
337	1275
337	1388
337	1708
337	2020
337	2026
337	2038
337	2153
337	2164
337	2386
337	2469
337	2509
337	2655
337	2764
337	2776
337	2792
337	2816
337	2882
338	1021
338	1182
338	1320
338	1328
338	1459
338	1578
338	1594
338	1631
338	1724
338	1992
338	2219
338	2227
338	2291
338	2309
338	2345
338	2403
338	2409
338	2434
338	2550
338	2852
338	2866
339	903
339	1032
339	1113
339	1282
339	1408
339	1416
339	1682
339	1688
339	2158
339	2581
339	2609
339	2743
339	2859
340	924
340	1152
340	1354
340	1480
340	1537
340	2032
340	2129
340	2175
340	2193
340	2280
340	2317
340	2337
340	2365
340	2393
340	2443
340	2480
340	2543
340	2643
341	1005
341	1088
341	1104
341	1175
341	1289
341	1371
341	1500
341	1613
341	1645
341	1696
341	1972
341	1990
341	2209
341	2257
341	2358
341	2531
341	2631
341	2708
341	2750
342	893
342	1063
342	1096
342	1128
342	1337
342	1440
342	1487
342	1964
342	2008
342	2350
342	2422
342	2487
342	2522
342	2733
342	2810
342	2822
342	2829
343	931
343	979
343	1186
343	1262
343	1311
343	1378
343	1671
343	1713
343	1735
343	1747
343	1770
343	2054
343	2077
343	2090
343	2122
343	2165
343	2185
343	2203
343	2494
343	2500
343	2561
343	2663
343	2701
343	2782
343	2816
343	2836
344	915
344	1252
344	1294
344	1434
344	1567
344	1576
344	1604
344	1627
344	1658
344	1663
344	1793
344	1978
344	2017
344	2293
344	2400
344	2488
344	2553
344	2765
344	2772
345	1152
345	1243
345	1355
345	1469
345	1528
345	1556
345	1723
345	2245
345	2330
345	2411
345	2428
345	2516
345	2595
345	2604
345	2650
345	2656
345	2802
345	2847
346	1072
346	1160
346	1196
346	1219
346	1288
346	1327
346	1404
346	1417
346	1516
346	1592
346	1759
346	1778
346	2107
346	2156
346	2320
346	2434
346	2454
346	2568
346	2880
347	886
347	955
347	1268
347	1455
347	1488
347	1499
347	1599
347	2099
347	2171
347	2266
347	2338
347	2439
347	2464
347	2576
347	2621
347	2751
347	2792
348	1081
348	1144
348	1238
348	1646
348	1784
348	2129
348	2213
348	2231
348	2239
348	2390
348	2635
348	2719
348	2853
349	991
349	1111
349	1207
349	1227
349	1580
349	1618
349	1961
349	1967
349	2045
349	2161
349	2180
349	2222
349	2446
349	2504
350	880
350	1168
350	1187
350	1427
350	1605
350	1656
350	2188
350	2195
350	2278
350	2312
350	2350
350	2355
350	2470
350	2481
350	2490
350	2523
350	2553
350	2583
350	2642
350	2733
350	2763
350	2776
351	981
351	1067
351	1091
351	1133
351	1281
351	1306
351	1346
351	1408
351	1540
351	1574
351	1612
351	1700
351	1704
351	2083
351	2250
351	2303
351	2407
351	2414
351	2418
351	2589
351	2673
352	935
352	961
352	1369
352	1713
352	1723
352	1751
352	1977
352	2432
352	2607
352	2649
352	2660
352	2700
352	2743
352	2757
352	2900
353	1017
353	1034
353	1074
353	1252
353	1373
353	1391
353	1436
353	1451
353	1501
353	1507
353	1568
353	1627
353	1693
353	1769
353	2034
353	2039
353	2262
353	2427
353	2439
353	2825
353	2864
353	2872
353	2909
354	996
354	1118
354	1156
354	1289
354	1356
354	1525
354	1531
354	1759
354	2144
354	2330
354	2535
354	2601
354	2809
354	2845
355	872
355	903
355	1046
355	1101
355	1108
355	1140
355	1176
355	1197
355	1233
355	1244
355	1296
355	1474
355	1946
355	2048
355	2114
355	2240
355	2398
355	2454
355	2495
355	2587
355	2625
355	2831
355	2859
356	1083
356	1325
356	1551
356	1638
356	1666
356	2086
356	2197
356	2215
356	2555
356	2594
356	2638
356	2920
356	2946
357	887
357	918
357	1059
357	1270
357	1416
357	1457
357	1464
357	1491
357	1648
357	1657
357	2172
357	2179
357	2185
357	2204
357	2360
357	2406
357	2501
357	2769
357	2776
358	1317
358	1338
358	1399
358	1576
358	1688
358	1708
358	1718
358	1745
358	2098
358	2419
358	2446
358	2476
358	2489
358	2508
358	2586
358	2666
358	2738
358	2751
358	2800
358	2824
358	2836
358	2868
359	1037
359	1067
359	1164
359	1307
359	1423
359	1514
359	1539
359	1609
359	1730
359	1959
359	2141
359	2343
359	2426
359	2528
359	2618
359	2633
359	2657
360	861
360	968
360	1012
360	1391
360	1499
360	1557
360	1593
360	1724
360	1736
360	2120
360	2150
360	2331
360	2413
360	2548
360	2603
360	2697
361	989
361	1144
361	1249
361	1262
361	1369
361	1523
361	1532
361	1538
361	1939
361	2075
361	2214
361	2325
361	2350
361	2438
361	2465
361	2522
361	2878
362	941
362	1095
362	1302
362	1587
362	1698
362	1778
362	1794
362	2194
362	2278
362	2286
362	2485
362	2540
362	2578
362	2684
362	2716
362	2784
362	2940
363	892
363	1293
363	1331
363	1469
363	1601
363	1620
363	1677
363	2101
363	2361
363	2406
363	2570
363	2642
363	2731
364	854
364	884
364	961
364	1023
364	1071
364	1171
364	1218
364	1271
364	1350
364	1517
364	1690
364	1712
364	1755
364	1785
364	2042
364	2160
364	2171
364	2298
364	2479
364	2660
364	2841
364	2887
364	2908
364	2917
365	869
365	1083
365	1107
365	1134
365	1178
365	1357
365	1409
365	1450
365	1494
365	1506
365	1544
365	1567
365	1626
365	1660
365	1730
365	2087
365	2120
365	2244
365	2254
365	2264
365	2453
365	2500
365	2529
365	2584
365	2610
365	2685
365	2757
365	2767
365	2807
365	2822
365	2873
365	2933
366	1030
366	1042
366	1120
366	1161
366	1194
366	1309
366	1314
366	1487
366	1576
366	1741
366	1767
366	2222
366	2433
366	2473
366	2561
366	2632
366	2700
366	2895
367	846
367	1114
367	1285
367	1344
367	1428
367	1649
367	1749
367	1804
367	1813
367	1950
367	2064
367	2225
367	2320
367	2351
367	2415
367	2439
367	2550
367	2673
367	2691
367	2724
367	2801
368	1141
368	1207
368	1253
368	1280
368	1366
368	1384
368	1434
368	1479
368	1633
368	1639
368	1698
368	2236
368	2270
368	2369
368	2445
368	2576
368	2706
368	2727
368	2740
368	2774
368	2829
368	2860
368	2869
368	2880
368	2902
369	928
369	1153
369	1237
369	1795
369	2104
369	2201
369	2291
369	2306
369	2344
369	2491
369	2518
369	2592
370	840
370	946
370	972
370	994
370	1050
370	1057
370	1244
370	1291
370	1788
370	1896
370	2107
370	2360
370	2375
370	2607
370	2764
370	2855
371	879
371	1027
371	1089
371	1201
371	1500
371	1510
371	1524
371	1555
371	1771
371	2022
371	2153
371	2184
371	2193
371	2277
371	2542
371	2680
371	2896
371	2913
372	832
372	864
372	1011
372	1125
372	1265
372	1327
372	1467
372	1703
372	1761
372	2087
372	2117
372	2125
372	2133
372	2263
372	2368
372	2457
372	2505
372	2560
372	2582
372	2688
373	869
373	995
373	1039
373	1193
373	1403
373	1460
373	1595
373	1606
373	1718
373	1729
373	2237
373	2314
373	2326
373	2412
373	2524
373	2627
373	2645
373	2792
373	2835
374	850
374	899
374	1071
374	1077
374	1106
374	1134
